timestamp,user_id,query_info,query_type,hour,day_of_week,month,day_of_month,IsOutsideWorkHours,IsWeekend,NightShift,op_DELETE,op_INSERT,op_UPDATE,frekuensi_aktivitas_per_user,jumlah_tipe_operasi_unik,rasio_operasi_modifikasi,pola_waktu_akses
2025-01-02 15:53:27,5.0,192.168.1.28 delete from antriapotek3,DELETE,15,3,1,2,0,0,0,True,False,False,122,2,1.0,1.234715522878037
2025-01-02 14:30:18,7.0,192.168.1.6 delete from tampjurnal,DELETE,14,3,1,2,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-02 13:50:35,9.0,192.168.1.31 delete from tampjurnal,DELETE,13,3,1,2,0,0,0,True,False,False,251,3,1.0,1.482670144358519
2025-01-02 17:18:07,7.0,192.168.1.6 update gudangbarang set stok=stok-'20.0' where kode_brng='000235' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,17,3,1,2,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-02 09:35:00,7.0,192.168.1.6 insert into temporary_resep values(|1|DILTIAZEM|2 X 1/2 SESUDAH MAKAN|30|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,9,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 09:08:00,1.0,"192.168.1.8 insert into rujuk_masuk values('2025/01/04/000013','-','','-','0','-','-','-','-','BR/2025/01/04/0001')",INSERT,9,3,1,2,0,0,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-02 14:26:28,7.0,"192.168.1.6 insert into tampjurnal values('211132','Utang Jasa Sarana Tindakan Ralan','0','90000.0')",INSERT,14,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 17:09:19,7.0,192.168.1.6 insert into resep_dokter values(|202501020056|000206|30.0|1 X 1 (MALAM) SESUDAH MAKAN),INSERT,17,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 14:32:22,7.0,192.168.1.6 insert into resep_dokter values(|202501020006|000313|10.0|2 X 1 SESUDAH MAKAN),INSERT,14,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 16:54:19,8.0,192.168.1.35 update resume_pasien set kd_diagnosa_sekunder2=? |I11.9|2025/01/02/000059 where no_rawat=?,UPDATE,16,3,1,2,0,0,0,False,False,True,252,3,1.0,1.3310250841422273
2025-01-02 15:47:34,7.0,"192.168.1.6 insert into tampjurnal values('211020','Utang Jasa Medik Dokter Tindakan Ralan','0','75000.0')",INSERT,15,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 17:51:32,7.0,192.168.1.6 delete from tampjurnal,DELETE,17,3,1,2,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-02 15:32:40,7.0,"192.168.1.6 update resep_obat set tgl_perawatan='2025-01-02',jam='15:32:40' where no_resep='202501020030'",UPDATE,15,3,1,2,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-02 14:40:39,1.0,192.168.1.29 insert into resep_dokter values(|202501020011|000206|30.0|1 X 1 (MALAM) SESUDAH MAKAN),INSERT,14,3,1,2,0,0,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-02 16:26:52,7.0,192.168.1.6 insert into temporary_resep values(|0|CONCOR 10 MG|1 X 1 (PAGI) SESUDAH MAKAN|30|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 16:22:44,7.0,"192.168.1.6 insert into temporary_bayar_ralan values('25','SISA PIUTANG',':','','','','','169.950','Tagihan','00007','','','','','','','','')",INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 15:01:01,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-02|15:01:01|2025/01/02/000011|0000801|1 X 1 (PAGI) 1/2 JAM SEBELUM MAKAN),INSERT,15,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 15:22:45,2.0,192.168.1.42 update reg_periksa set stts=? |Sudah|2025/01/02/000034 where no_rawat=?,UPDATE,15,3,1,2,0,0,0,False,False,True,123,3,1.0,0.9137829794868656
2025-01-02 15:39:31,10.0,"192.168.1.7 insert into bridging_surat_kontrol_bpjs values(|0055S0010125V000033|2025-01-02|0055S0010125K000019|2025-02-03|23999|dr. Rita Daniati, Sp.JP|JAN|JANTUNG DAN PEMBULUH DARAH)",INSERT,15,3,1,2,0,0,0,False,True,False,228,3,1.0,2.49256952798578
2025-01-02 14:33:30,5.0,192.168.1.28 delete from antriapotek3,DELETE,14,3,1,2,0,0,0,True,False,False,122,2,1.0,1.234715522878037
2025-01-02 16:04:02,7.0,192.168.1.6 delete from rawat_jl_pr where no_rawat='2025/01/02/000052' and kd_jenis_prw='RJ24578' and nip='00009' and tgl_perawatan='2025-01-02' and jam_rawat='15:44:26' ,DELETE,16,3,1,2,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-02 10:13:47,10.0,192.168.1.7 delete from diagnosa_pasien where no_rawat=? and kd_penyakit=? |2024/12/30/000014|G62.9,DELETE,10,3,1,2,0,0,0,True,False,False,228,3,1.0,2.49256952798578
2025-01-02 16:28:34,7.0,192.168.1.6 insert into temporary_resep values(|7|METFORMIN 500|1 X 1/2 PAGI SESUDAH MAKAN|15|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 14:43:33,1.0,192.168.1.29 update reg_periksa set stts=? |Sudah|2025/01/02/000026 where no_rawat=?,UPDATE,14,3,1,2,0,0,0,False,False,True,544,3,1.0,1.5917699106279328
2025-01-02 17:35:07,7.0,"192.168.1.6 insert into tampjurnal values('420100','Pendapatan Tindakan Rawat Inap','0','90000.0')",INSERT,17,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 15:23:12,7.0,192.168.1.6 update gudangbarang set stok=stok-'20.0' where kode_brng='000055' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,15,3,1,2,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-02 15:04:44,8.0,192.168.1.35 insert into diagnosa_pasien values(|2025/01/02/000003|Z09.8|Ralan|1|Lama),INSERT,15,3,1,2,0,0,0,False,True,False,252,3,1.0,1.3310250841422273
2025-01-02 16:37:25,1.0,192.168.1.29 insert into permintaan_detail_permintaan_lab values(|PK202501020012|J000109|3267|Belum),INSERT,16,3,1,2,0,0,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-02 15:30:07,2.0,192.168.1.31 delete from antripoli where kd_dokter='00001' and kd_poli='U0012',DELETE,15,3,1,2,0,0,0,True,False,False,123,3,1.0,0.9137829794868656
2025-01-02 15:30:27,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-02|15:30:26|2025/01/02/000038|000207|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,15,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 16:16:35,7.0,"192.168.1.6 insert into piutang_pasien values ('2025/01/02/000028','2025-01-02','005039','Belum Lunas','302720.0','0.0','302720.0','2025-01-02')",INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 14:45:11,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-02|14:45:11|2025/01/02/000003|000334|821.0|1026.0|19.0|0|0|19494|Ralan|AP||),INSERT,14,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 14:18:58,7.0,192.168.1.6 insert into resep_dokter values(|202501020002|0001019|10.0|2 X 1 SESUDAH MAKAN),INSERT,14,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 13:42:58,10.0,192.168.1.7 update bridging_sep set tglpulang=? |2025-01-02|0055S0010125V000014 where no_sep=?,UPDATE,13,3,1,2,0,0,0,False,False,True,228,3,1.0,2.49256952798578
2025-01-02 15:38:40,7.0,192.168.1.6 delete from resep_dokter_racikan_detail where no_resep='202501020032',DELETE,15,3,1,2,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-02 16:17:33,7.0,192.168.1.6 insert into detail_piutang_pasien values(|2025/01/02/000031|PIUTANG BPJS|BPJ|300223.0|300223.0|2025-01-02),INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 17:41:22,5.0,"192.168.1.28 insert into antriapotek3 values('202501020060','1','2025/01/02/000054')",INSERT,17,3,1,2,0,0,0,False,True,False,122,2,1.0,1.234715522878037
2025-01-02 16:26:10,7.0,192.168.1.6 insert into temporary_resep values(|1|UDCA|2 X 1 SESUDAH MAKAN|62|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 09:30:11,7.0,"192.168.1.6 insert into tampjurnal values('420108','Pendapatan Obat Rawat Jalan','2700.0','0')",INSERT,9,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 15:23:00,8.0,192.168.1.35 insert into diagnosa_pasien values(|2025/01/02/000009|I20.8|Ralan|2|Lama),INSERT,15,3,1,2,0,0,0,False,True,False,252,3,1.0,1.3310250841422273
2025-01-02 15:05:40,1.0,192.168.1.29 insert into permintaan_detail_permintaan_lab values(|PK202501020008|J000109|3270|Belum),INSERT,15,3,1,2,0,0,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-02 15:07:03,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-02|15:07:03|2025/01/02/000017|000387|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,15,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 13:54:01,8.0,"192.168.1.35 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/02/000036'",UPDATE,13,3,1,2,0,0,0,False,False,True,252,3,1.0,1.3310250841422273
2025-01-02 15:06:38,2.0,"192.168.1.31 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/02/000029'",UPDATE,15,3,1,2,0,0,0,False,False,True,123,3,1.0,0.9137829794868656
2025-01-02 13:27:15,10.0,"192.168.1.7 insert ignore into kabupaten values(?,?) |0|-",INSERT,13,3,1,2,0,0,0,False,True,False,228,3,1.0,2.49256952798578
2025-01-02 14:57:39,7.0,192.168.1.6 delete from resep_dokter_racikan where no_resep='202501020016',DELETE,14,3,1,2,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-02 16:24:42,7.0,192.168.1.6 insert into temporary_resep values(|2|CANDESARTAN 8 MG|1 X 1 (MALAM) SESUDAH MAKAN|30|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 14:16:44,7.0,192.168.1.6 update gudangbarang set stok=stok-'60.0' where kode_brng='000099' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,14,3,1,2,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-02 09:30:16,7.0,192.168.1.6 delete from detail_pemberian_obat where no_rawat='2024/12/31/000002' and kode_brng='000206' and tgl_perawatan='2024-12-31' and jam='17:05:22' and no_batch='' and no_faktur='' ,DELETE,9,3,1,2,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-02 15:08:49,1.0,192.168.1.29 insert into resep_dokter values(|202501020023|000207|30.0|1X1),INSERT,15,3,1,2,0,0,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-02 17:30:03,7.0,"192.168.1.6 insert into tampjurnal values('211132','Utang Jasa Sarana Tindakan Ralan','0','90000.0')",INSERT,17,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 17:52:54,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000228' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,17,3,1,2,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-02 14:16:44,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-02|14:16:44|2025/01/02/000004|0000801|801.0|1001.0|30.0|0|0|30030|Ralan|AP||),INSERT,14,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 17:34:07,7.0,"192.168.1.6 insert into tampjurnal values('550106','HPP Persediaan Obat Rawat Jalan','183940.0','0')",INSERT,17,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 14:50:41,7.0,192.168.1.6 insert into resep_dokter values(|202501020011|0000801|30.0|1 X 1 (PAGI) 1/2 JAM SEBELUM MAKAN),INSERT,14,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 16:43:56,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000228' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,16,3,1,2,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-02 17:11:52,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-02|17:11:52|2025/01/02/000051|000394|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,17,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 16:17:53,7.0,"192.168.1.6 insert into piutang_pasien values ('2025/01/02/000032','2025-01-02','007737','Belum Lunas','373672.0','0.0','373672.0','2025-01-02')",INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 15:28:04,7.0,192.168.1.6 insert into rawat_jl_dr values(|2025/01/02/000033|RJ24600|00002|2025-01-02|15:28:03|40000.0|0.0|0.0|0.0|0.0|40000.0),INSERT,15,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 09:49:19,10.0,192.168.1.7 insert into diagnosa_pasien values(|2024/12/30/000053|E11.5|Ralan|5|Baru),INSERT,9,3,1,2,0,0,0,False,True,False,228,3,1.0,2.49256952798578
2025-01-02 16:44:45,7.0,"192.168.1.6 insert into tampjurnal values('420100','Pendapatan Tindakan Rawat Inap','0','90000.0')",INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 16:12:18,7.0,192.168.1.6 delete from tampjurnal,DELETE,16,3,1,2,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-02 16:23:48,7.0,"192.168.1.6 insert into temporary_resep values(|6|DIGOXIN 0,25 MG |1 X 1 (PAGI) SESUDAH MAKAN|30|Tablet|||||||||||||||||||||||||||||||||192.168.1.6)",INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 17:36:00,8.0,192.168.1.35 insert into prosedur_pasien values(|2025/01/02/000040|90.59|Ralan|1),INSERT,17,3,1,2,0,0,0,False,True,False,252,3,1.0,1.3310250841422273
2025-01-02 09:53:01,10.0,192.168.1.7 delete from diagnosa_pasien where no_rawat=? and kd_penyakit=? |2024/12/30/000025|I10,DELETE,9,3,1,2,0,0,0,True,False,False,228,3,1.0,2.49256952798578
2025-01-02 15:56:40,1.0,192.168.1.29 insert into resep_dokter values(|202501020043|000076|15.0|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,15,3,1,2,0,0,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-02 09:30:21,7.0,192.168.1.6 update gudangbarang set stok=stok+'14.0' where kode_brng='000245' and kd_bangsal='AP'  and no_batch='' and no_faktur='',UPDATE,9,3,1,2,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-02 17:24:27,7.0,192.168.1.6 update reg_periksa set status_bayar='Sudah Bayar' where no_rawat='2025/01/02/000057',UPDATE,17,3,1,2,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-02 17:32:08,5.0,192.168.1.28 delete from antriapotek3,DELETE,17,3,1,2,0,0,0,True,False,False,122,2,1.0,1.234715522878037
2025-01-02 17:26:43,8.0,192.168.1.35 update resume_pasien set kd_diagnosa_sekunder2=? |R10.4|2025/01/02/000063 where no_rawat=?,UPDATE,17,3,1,2,0,0,0,False,False,True,252,3,1.0,1.3310250841422273
2025-01-02 15:17:24,2.0,192.168.1.42 insert into resep_dokter values(|202501020028|000213|31.0|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,15,3,1,2,0,0,0,False,True,False,123,3,1.0,0.9137829794868656
2025-01-02 16:08:32,9.0,"192.168.1.31 insert into temporary_bayar_ralan values('27','TOTAL BAYAR',':','','','','','306.527','Tagihan','00009','','','','','','','','')",INSERT,16,3,1,2,0,0,0,False,True,False,251,3,1.0,1.482670144358519
2025-01-02 15:36:33,8.0,192.168.1.35 insert into diagnosa_pasien values(|2025/01/02/000011|I11.9|Ralan|3|Baru),INSERT,15,3,1,2,0,0,0,False,True,False,252,3,1.0,1.3310250841422273
2025-01-02 14:08:10,10.0,192.168.1.7 insert into bpjs_prb values(|0055S0010125V000021|PRB : Prolanis HT),INSERT,14,3,1,2,0,0,0,False,True,False,228,3,1.0,2.49256952798578
2025-01-02 14:35:20,7.0,"192.168.1.6 insert into tampjurnal values('520200','Beban Jasa Medik Dokter Tindakan Ralan','50000.0','0')",INSERT,14,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 15:23:36,7.0,"192.168.1.6 insert into tampjurnal values('111010','Bayar Cash','213702.0','0')",INSERT,15,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 09:35:51,7.0,192.168.1.6 delete from temporary_resep where temp37='192.168.1.6',DELETE,9,3,1,2,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-02 16:13:27,7.0,"192.168.1.6 insert into tampjurnal values('117004','Tindakan Ralan','0','90000.0')",INSERT,16,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 17:23:14,1.0,192.168.1.29 insert into resep_dokter values(|202501020064|000054|66.0|2 X 1 SESUDAH MAKAN),INSERT,17,3,1,2,0,0,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-02 14:17:08,1.0,192.168.1.29 insert into resep_dokter values(|202501020002|000411|1.0|2X1),INSERT,14,3,1,2,0,0,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-02 17:04:09,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-02|17:04:09|2025/01/02/000061|000025|2968.0|3710.0|30.0|0|0|111300|Ralan|AP||),INSERT,17,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-02 15:23:43,2.0,"192.168.1.31 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/02/000035'",UPDATE,15,3,1,2,0,0,0,False,False,True,123,3,1.0,0.9137829794868656
2025-01-02 15:30:50,8.0,"192.168.1.35 insert into pemeriksaan_ralan values(|2025/01/02/000051|2025-01-02|15:30:53|36,7|177/96|87||||96||Compos Mentis|tangan dan kaki kebas|TD: 177/96, HR: 87, SPO2: 96%, S: 36,7|||||||00008)",INSERT,15,3,1,2,0,0,0,False,True,False,252,3,1.0,1.3310250841422273
2025-01-02 14:47:36,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-02|14:47:35|2025/01/02/000022|000207|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,14,3,1,2,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 15:36:40,7.0,192.168.1.6 insert into temporary_resep values(|3|SALBUTAMOL 2MG|2 X 1 SESUDAH MAKAN|60|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,15,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 16:55:47,7.0,192.168.1.6 delete from temporary_tambahan_potongan where no_rawat='2025/01/03/000026',DELETE,16,4,1,3,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-03 09:59:41,7.0,192.168.1.6 delete from tampjurnal,DELETE,9,4,1,3,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-03 15:02:14,7.0,192.168.1.6 delete from resep_dokter_racikan_detail where no_resep='202501030017',DELETE,15,4,1,3,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-03 14:23:56,7.0,192.168.1.6 delete from tampjurnal,DELETE,14,4,1,3,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-03 17:47:52,7.0,"192.168.1.6 insert into tampjurnal values('420108','Pendapatan Obat Rawat Jalan','0','491635.0')",INSERT,17,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 09:56:02,7.0,"192.168.1.6 insert into tampjurnal values('117004','Tindakan Ralan','0','90000.0')",INSERT,9,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 15:22:33,7.0,"192.168.1.6 insert into tampjurnal values('115010','Persediaan Obat Rawat Jalan','0','236250.0')",INSERT,15,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 17:16:30,9.0,"192.168.1.35 insert into tracker values('00009',current_date(),current_time())",INSERT,17,4,1,3,0,0,0,False,True,False,251,3,1.0,1.482670144358519
2025-01-03 17:24:27,7.0,"192.168.1.6 insert into antriapotek2 values('202501030044','1','2025/01/03/000045')",INSERT,17,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 14:04:24,10.0,192.168.1.7 insert into rujuk_masuk values(|2025/01/03/000015|MITRA MEDIKA|-|0055B0081124Y001505|0|MITRA MEDIKA|I20|-|-|),INSERT,14,4,1,3,0,0,0,False,True,False,228,3,1.0,2.49256952798578
2025-01-03 15:37:46,7.0,192.168.1.6 insert into temporary_resep values(|8|CURCUMA |2 X 1 SESUDAH MAKAN|14|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,15,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 14:34:18,7.0,192.168.1.6 update gudangbarang set stok=stok-'60.0' where kode_brng='000099' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,14,4,1,3,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-03 16:58:23,7.0,192.168.1.6 delete from temporary_bayar_ralan where temp9='00007',DELETE,16,4,1,3,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-03 15:27:12,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-03|15:27:12|2025/01/03/000026|000009|72.0|90.0|30.0|0|0|2700|Ralan|AP||),INSERT,15,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 14:26:14,7.0,192.168.1.6 delete from tampjurnal,DELETE,14,4,1,3,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-03 14:43:27,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-03|14:43:27|2025/01/03/000013|000209|155.0|194.0|60.0|0|0|11640|Ralan|AP||),INSERT,14,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 14:34:18,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-03|14:34:18|2025/01/03/000009|000411|1998.0|2498.0|1.0|0|0|2498|Ralan|AP||),INSERT,14,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 16:07:55,7.0,192.168.1.6 insert into temporary_resep values(|1|LANSOPRAZOLE CAPS|1 X 1 (PAGI) 1/2 JAM SEBELUM MAKAN|30|Kapsul|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 16:33:12,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-03|16:33:12|2025/01/03/000042|000315|200.0|250.0|20.0|0|0|5000|Ralan|AP||),INSERT,16,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 17:00:14,7.0,"192.168.1.6 insert into temporary_bayar_ralan values('34','SISA PIUTANG',':','','','','','412.737','Tagihan','00007','','','','','','','','')",INSERT,17,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 16:07:15,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-03|16:07:15|2025/01/03/000035|000223|220.0|275.0|30.0|0|0|8250|Ralan|AP||),INSERT,16,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 14:45:22,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-03|14:45:23|2025/01/03/000015|000235|296.0|370.0|20.0|0|0|7400|Ralan|AP||),INSERT,14,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 15:16:04,7.0,192.168.1.6 delete from tampjurnal,DELETE,15,4,1,3,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-03 15:55:34,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000054' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,15,4,1,3,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-03 15:43:01,7.0,192.168.1.6 insert into temporary_resep values(|3|BISOPROLOL 5 MG |1 X 1 (PAGI) SESUDAH MAKAN|30|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,15,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 16:14:15,7.0,"192.168.1.6 update resep_obat set tgl_perawatan='2025-01-03',jam='16:14:15' where no_resep='202501030035'",UPDATE,16,4,1,3,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-03 14:58:10,5.0,"192.168.1.28 insert into antriapotek3 values('202501030010','1','2025/01/03/000011')",INSERT,14,4,1,3,0,0,0,False,True,False,122,2,1.0,1.234715522878037
2025-01-03 14:38:26,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000033' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,14,4,1,3,0,0,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-03 16:36:44,7.0,192.168.1.6 insert into resep_dokter values(|202501030041|000231|30.0|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,16,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 15:37:01,7.0,192.168.1.6 insert into temporary_resep values(|3|TRIFACALC 500 MG|2 X 1 SESUDAH MAKAN|10|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,15,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 17:21:16,7.0,192.168.1.6 delete from antriapotek2,DELETE,17,4,1,3,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-03 14:34:18,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-03|14:34:18|2025/01/03/000009|000240|2 X 1 SESUDAH MAKAN),INSERT,14,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-03 14:30:18,5.0,192.168.1.28 delete from antriapotek3,DELETE,14,4,1,3,0,0,0,True,False,False,122,2,1.0,1.234715522878037
2025-01-03 14:21:55,7.0,192.168.1.6 delete from resep_dokter_racikan_detail where no_resep='202501030003',DELETE,14,4,1,3,0,0,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-03 17:26:45,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-03|17:26:45|2025/01/03/000047|0001029|1 X 1 (MALAM) SESUDAH MAKAN),INSERT,17,4,1,3,0,0,0,False,True,False,3143,3,1.0,2.116183659819645
