timestamp,user_id,query_info,query_type,hour,day_of_week,month,day_of_month,IsOutsideWorkHours,IsWeekend,NightShift,op_DELETE,op_INSERT,op_UPDATE,frekuensi_aktivitas_per_user,jumlah_tipe_operasi_unik,rasio_operasi_modifikasi,pola_waktu_akses,lof_score,is_anomaly,timestamp_dt,hour_actual,day_of_week_actual,day_of_month_actual,month_actual,is_outside_work_hours,is_weekend_flag,night_shift_flag,query_text,query_length,query_length_normalized,ip_address,ip_last_octet,user_avg_daily_activity,user_query_diversity,delete_operation_count,modification_ratio,hour_bucket,ip_hits_per_hour,cluster
2025-01-02 14:44:31,1.0,192.168.1.29 delete from resep_dokter_racikan_detail where no_resep='202501020012',DELETE,-0.5630729681183143,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.2611558989662184,0.1635536660332217,0.0,-0.9732806346825476,2266336683.1693864,1,2025-01-02 14:44:31,14,3,2,1,0,0,0,192.168.1.29 delete from resep_dokter_racikan_detail where no_resep='202501020012',82,-0.6153500407692429,192.168.1.29,29,108.8,3,10.0,0.0,2025-01-02 14:00:00,3,0
2025-01-02 12:19:58,10.0,192.168.1.7 delete from antripoli where kd_dokter='00001' and kd_poli='U0012',DELETE,-1.5573929615834166,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.499406356773424,0.1635536660332217,0.0,1.5564595321665646,9943199935.65102,1,2025-01-02 12:19:58,12,3,2,1,0,0,0,192.168.1.7 delete from antripoli where kd_dokter='00001' and kd_poli='U0012',77,-0.7677962030881266,192.168.1.7,7,45.6,3,46.0,0.0,2025-01-02 12:00:00,5,0
2025-01-02 15:23:42,2.0,192.168.1.31 delete from antripoli where kd_dokter='00002' and kd_poli='U0003',DELETE,-0.0659129713857631,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.5785718569941725,0.1635536660332217,0.0,-2.877289849669788,1193183993.1581223,1,2025-01-02 15:23:42,15,3,2,1,0,0,0,192.168.1.31 delete from antripoli where kd_dokter='00002' and kd_poli='U0003',78,-0.7373069706243499,192.168.1.31,31,61.5,3,18.0,0.0,2025-01-02 15:00:00,4,0
2025-01-02 14:38:34,5.0,192.168.1.28 delete from antriapotek3,DELETE,-0.5630729681183143,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.579325814139132,-6.0145541702539385,0.0,-1.976006223187995,1988639987.9302044,1,2025-01-02 14:38:34,14,3,2,1,0,0,0,192.168.1.28 delete from antriapotek3,37,-1.9873655016391965,192.168.1.28,28,24.4,2,88.0,0.0,2025-01-02 14:00:00,6,0
2025-01-02 16:44:17,2.0,192.168.1.42 update reg_periksa set stts=? |Sudah|2025/01/02/000048 where no_rawat=?,UPDATE,0.4312470253467879,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,-1,2,-1.5785718569941725,0.1635536660332217,0.0,-2.877289849669788,4971599968.325509,1,2025-01-02 16:44:17,16,3,2,1,0,0,0,192.168.1.42 update reg_periksa set stts=? |Sudah|2025/01/02/000048 where no_rawat=?,84,-0.5543715758416894,192.168.1.42,42,61.5,3,18.0,0.0,2025-01-02 16:00:00,5,0
2025-01-02 12:49:19,10.0,"192.168.1.7 insert ignore into kabupaten values(?,?) |0|LIMA PULUH KOTA",INSERT,-1.5573929615834166,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,0,0,-1.499406356773424,0.1635536660332217,0.0,1.5564595321665646,1988639987.930204,1,2025-01-02 12:49:19,12,3,2,1,0,0,0,"192.168.1.7 insert ignore into kabupaten values(?,?) |0|LIMA PULUH KOTA",71,-0.9507315978707871,192.168.1.7,7,45.6,3,46.0,0.0,2025-01-02 12:00:00,5,0
2025-01-02 14:04:15,8.0,192.168.1.35 delete from antrilabpk2,DELETE,-0.5630729681183143,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.4813113852943955,0.1635536660332217,0.0,-1.70553745201305,4258696316.317943,1,2025-01-02 14:04:15,14,3,2,1,0,0,0,192.168.1.35 delete from antrilabpk2,36,-2.0178547341029733,192.168.1.35,35,50.4,3,4.0,0.0,2025-01-02 14:00:00,6,0
2025-01-02 14:41:50,1.0,192.168.1.29 delete from resep_dokter_racikan where no_resep='202501020011',DELETE,-0.5630729681183143,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.2611558989662184,0.1635536660332217,0.0,-0.9732806346825476,2266336683.1693864,1,2025-01-02 14:41:50,14,3,2,1,0,0,0,192.168.1.29 delete from resep_dokter_racikan where no_resep='202501020011',75,-0.8287746680156801,192.168.1.29,29,108.8,3,10.0,0.0,2025-01-02 14:00:00,3,0
2025-01-02 09:45:22,9.0,"192.168.1.19 insert into tampjurnal values('211132','Utang Jasa Sarana Tindakan Ralan','0','50000.0')",INSERT,-3.0488729517810698,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,0,0,-1.482065342439355,0.1635536660332217,0.0,-1.279668487882474,8421473288.701922,1,2025-01-02 09:45:22,9,3,2,1,0,0,0,"192.168.1.19 insert into tampjurnal values('211132','Utang Jasa Sarana Tindakan Ralan','0','50000.0')",101,-0.036054623957484745,192.168.1.19,19,50.2,3,76.0,0.0,2025-01-02 09:00:00,2,0
2025-01-02 17:14:06,9.0,192.168.1.31 delete from tagihan_mandiri where no_rkm_medis='007737' and no_rawat='2025/01/02/000032' and status_lanjut='Ralan' and status_bayar='Pending',DELETE,0.9284070220793392,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.482065342439355,0.1635536660332217,0.0,-1.279668487882474,1988639987.9302056,1,2025-01-02 17:14:06,17,3,2,1,0,0,0,192.168.1.31 delete from tagihan_mandiri where no_rkm_medis='007737' and no_rawat='2025/01/02/000032' and status_lanjut='Ralan' and status_bayar='Pending',154,1.5798746966226827,192.168.1.31,31,50.2,3,76.0,0.0,2025-01-02 17:00:00,6,0
2025-01-02 13:31:19,8.0,"192.168.1.35 insert into pemeriksaan_ralan values(|2025/01/02/000028|2025-01-02|13:31:22|36,2|108/61|65||||97||Compos Mentis|Mudah letih|TD: 108/61, HR: 65, SPO2: 97%, S: 36,2|||||||00008)",INSERT,-1.0602329648508655,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,0,0,-1.4813113852943955,0.1635536660332217,0.0,-1.70553745201305,4258696316.317943,1,2025-01-02 13:31:19,13,3,2,1,0,0,0,"192.168.1.35 insert into pemeriksaan_ralan values(|2025/01/02/000028|2025-01-02|13:31:22|36,2|108/61|65||||97||Compos Mentis|Mudah letih|TD: 108/61, HR: 65, SPO2: 97%, S: 36,2|||||||00008)",188,2.616508600391092,192.168.1.35,35,50.4,3,4.0,0.0,2025-01-02 13:00:00,6,0
2025-01-02 15:30:33,2.0,192.168.1.31 delete from antripoli where kd_dokter='00002' and kd_poli='U0003',DELETE,-0.0659129713857631,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.5785718569941725,0.1635536660332217,0.0,-2.877289849669788,1193183993.1581223,1,2025-01-02 15:30:33,15,3,2,1,0,0,0,192.168.1.31 delete from antripoli where kd_dokter='00002' and kd_poli='U0003',78,-0.7373069706243499,192.168.1.31,31,61.5,3,18.0,0.0,2025-01-02 15:00:00,4,0
2025-01-02 13:24:07,8.0,"192.168.1.35 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/02/000012'",UPDATE,-1.0602329648508655,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,-1,2,-1.4813113852943955,0.1635536660332217,0.0,-1.70553745201305,994319994.4651022,1,2025-01-02 13:24:07,13,3,2,1,0,0,0,"192.168.1.35 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/02/000012'",111,0.26883770068028273,192.168.1.35,35,50.4,3,4.0,0.0,2025-01-02 13:00:00,6,0
2025-01-02 12:49:19,10.0,"192.168.1.7 insert ignore into kelurahan values(?,?) |0|KELURAHAN",INSERT,-1.5573929615834166,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,0,0,-1.499406356773424,0.1635536660332217,0.0,1.5564595321665646,1988639987.930204,1,2025-01-02 12:49:19,12,3,2,1,0,0,0,"192.168.1.7 insert ignore into kelurahan values(?,?) |0|KELURAHAN",65,-1.1336669926534475,192.168.1.7,7,45.6,3,46.0,0.0,2025-01-02 12:00:00,5,0
2025-01-02 13:53:41,9.0,192.168.1.31 delete from antrilabpk2,DELETE,-1.0602329648508655,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.482065342439355,0.1635536660332217,0.0,-1.279668487882474,2982959981.3953066,1,2025-01-02 13:53:41,13,3,2,1,0,0,0,192.168.1.31 delete from antrilabpk2,36,-2.0178547341029733,192.168.1.31,31,50.2,3,76.0,0.0,2025-01-02 13:00:00,3,0
2025-01-02 08:23:30,1.0,192.168.1.8 update resume_pasien set kd_diagnosa_utama=? |Z09.8|2024/12/31/000063 where no_rawat=?,UPDATE,-3.5460329485136213,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,-1,2,-1.2611558989662184,0.1635536660332217,0.0,-0.9732806346825476,25011725753.17141,1,2025-01-02 08:23:30,8,3,2,1,0,0,0,192.168.1.8 update resume_pasien set kd_diagnosa_utama=? |Z09.8|2024/12/31/000063 where no_rawat=?,98,-0.12752232134881497,192.168.1.8,8,108.8,3,10.0,0.0,2025-01-02 08:00:00,1,0
2025-01-02 16:36:53,10.0,"192.168.1.7 insert into bridging_surat_kontrol_bpjs values(|0055S0010125V000043|2025-01-02|0055S0010125K000024|2025-02-03|23999|dr. Rita Daniati, Sp.JP|JAN|JANTUNG DAN PEMBULUH DARAH)",INSERT,0.4312470253467879,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,0,0,-1.499406356773424,0.1635536660332217,0.0,1.5564595321665646,2982959981.3953056,1,2025-01-02 16:36:53,16,3,2,1,0,0,0,"192.168.1.7 insert into bridging_surat_kontrol_bpjs values(|0055S0010125V000043|2025-01-02|0055S0010125K000024|2025-02-03|23999|dr. Rita Daniati, Sp.JP|JAN|JANTUNG DAN PEMBULUH DARAH)",183,2.4640624380722085,192.168.1.7,7,45.6,3,46.0,0.0,2025-01-02 16:00:00,3,0
2025-01-02 09:53:40,10.0,192.168.1.7 delete from diagnosa_pasien where no_rawat=? and kd_penyakit=? |2024/12/30/000027|R10.4,DELETE,-3.0488729517810698,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.499406356773424,0.1635536660332217,0.0,1.5564595321665646,994319994.465102,1,2025-01-02 09:53:40,9,3,2,1,0,0,0,192.168.1.7 delete from diagnosa_pasien where no_rawat=? and kd_penyakit=? |2024/12/30/000027|R10.4,99,-0.09703308888503824,192.168.1.7,7,45.6,3,46.0,0.0,2025-01-02 09:00:00,8,0
2025-01-02 13:50:35,9.0,192.168.1.31 delete from tampjurnal,DELETE,-1.0602329648508655,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.482065342439355,0.1635536660332217,0.0,-1.279668487882474,2982959981.3953066,1,2025-01-02 13:50:35,13,3,2,1,0,0,0,192.168.1.31 delete from tampjurnal,35,-2.0483439665667498,192.168.1.31,31,50.2,3,76.0,0.0,2025-01-02 13:00:00,3,0
2025-01-02 09:08:00,1.0,"192.168.1.8 insert into rujuk_masuk values('2025/01/04/000013','-','','-','0','-','-','-','-','BR/2025/01/04/0001')",INSERT,-3.0488729517810698,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,0,0,-1.2611558989662184,0.1635536660332217,0.0,-0.9732806346825476,8449916923.385681,1,2025-01-02 09:08:00,9,3,2,1,0,0,0,"192.168.1.8 insert into rujuk_masuk values('2025/01/04/000013','-','','-','0','-','-','-','-','BR/2025/01/04/0001')",115,0.3907946305353897,192.168.1.8,8,108.8,3,10.0,0.0,2025-01-02 09:00:00,2,0
2025-01-02 14:33:30,5.0,192.168.1.28 delete from antriapotek3,DELETE,-0.5630729681183143,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.579325814139132,-6.0145541702539385,0.0,-1.976006223187995,1988639987.9302044,1,2025-01-02 14:33:30,14,3,2,1,0,0,0,192.168.1.28 delete from antriapotek3,37,-1.9873655016391965,192.168.1.28,28,24.4,2,88.0,0.0,2025-01-02 14:00:00,6,0
2025-01-02 15:30:07,2.0,192.168.1.31 delete from antripoli where kd_dokter='00001' and kd_poli='U0012',DELETE,-0.0659129713857631,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.5785718569941725,0.1635536660332217,0.0,-2.877289849669788,1193183993.1581223,1,2025-01-02 15:30:07,15,3,2,1,0,0,0,192.168.1.31 delete from antripoli where kd_dokter='00001' and kd_poli='U0012',78,-0.7373069706243499,192.168.1.31,31,61.5,3,18.0,0.0,2025-01-02 15:00:00,4,0
2025-01-02 17:41:22,5.0,"192.168.1.28 insert into antriapotek3 values('202501020060','1','2025/01/02/000054')",INSERT,0.9284070220793392,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,0,0,-1.579325814139132,-6.0145541702539385,0.0,-1.976006223187995,5965919961.790613,1,2025-01-02 17:41:22,17,3,2,1,0,0,0,"192.168.1.28 insert into antriapotek3 values('202501020060','1','2025/01/02/000054')",84,-0.5543715758416894,192.168.1.28,28,24.4,2,88.0,0.0,2025-01-02 17:00:00,3,0
2025-01-02 13:54:01,8.0,"192.168.1.35 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/02/000036'",UPDATE,-1.0602329648508655,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,-1,2,-1.4813113852943955,0.1635536660332217,0.0,-1.70553745201305,994319994.4651022,1,2025-01-02 13:54:01,13,3,2,1,0,0,0,"192.168.1.35 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/02/000036'",111,0.26883770068028273,192.168.1.35,35,50.4,3,4.0,0.0,2025-01-02 13:00:00,6,0
2025-01-02 09:49:19,10.0,192.168.1.7 insert into diagnosa_pasien values(|2024/12/30/000053|E11.5|Ralan|5|Baru),INSERT,-3.0488729517810698,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,0,0,0,-1.499406356773424,0.1635536660332217,0.0,1.5564595321665646,2982959981.395306,1,2025-01-02 09:49:19,9,3,2,1,0,0,0,192.168.1.7 insert into diagnosa_pasien values(|2024/12/30/000053|E11.5|Ralan|5|Baru),85,-0.5238823433779126,192.168.1.7,7,45.6,3,46.0,0.0,2025-01-02 09:00:00,8,0
2025-01-02 09:53:01,10.0,192.168.1.7 delete from diagnosa_pasien where no_rawat=? and kd_penyakit=? |2024/12/30/000025|I10,DELETE,-3.0488729517810698,0.2865465259916639,0.0,-1.2533780447669716,0.0,-0.5881981056534039,0.0,2,-1,0,-1.499406356773424,0.1635536660332217,0.0,1.5564595321665646,994319994.465102,1,2025-01-02 09:53:01,9,3,2,1,0,0,0,192.168.1.7 delete from diagnosa_pasien where no_rawat=? and kd_penyakit=? |2024/12/30/000025|I10,97,-0.15801155381259172,192.168.1.7,7,45.6,3,46.0,0.0,2025-01-02 09:00:00,8,0
2025-01-03 09:59:41,7.0,192.168.1.6 delete from tampjurnal,DELETE,-3.0488729517810698,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,2,-1,0,0.6983787207835502,0.1635536660332217,0.0,0.4994448192528973,6021271898.658167,1,2025-01-03 09:59:41,9,4,3,1,0,0,0,192.168.1.6 delete from tampjurnal,34,-2.0788331990305267,192.168.1.6,6,628.6,3,574.0,0.0,2025-01-03 09:00:00,2,0
2025-01-03 15:55:34,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000054' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,-0.0659129713857631,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,-1,2,0.6983787207835502,0.1635536660332217,0.0,0.4994448192528973,3977279974.860408,1,2025-01-03 15:55:34,15,4,3,1,0,0,0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000054' and kd_bangsal='AP' and no_batch='' and no_faktur='',130,0.8481331174920409,192.168.1.6,6,628.6,3,574.0,0.0,2025-01-03 15:00:00,2,0
2025-01-03 14:58:10,5.0,"192.168.1.28 insert into antriapotek3 values('202501030010','1','2025/01/03/000011')",INSERT,-0.5630729681183143,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,0,0,-1.579325814139132,-6.0145541702539385,0.0,-1.976006223187995,1624817221.5046022,1,2025-01-03 14:58:10,14,4,3,1,0,0,0,"192.168.1.28 insert into antriapotek3 values('202501030010','1','2025/01/03/000011')",84,-0.5543715758416894,192.168.1.28,28,24.4,2,88.0,0.0,2025-01-03 14:00:00,2,0
2025-01-03 17:27:40,8.0,"192.168.1.31 insert into antripoli values('00001','U0012','1','2025/01/03/000052')",INSERT,0.9284070220793392,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,0,0,-1.4813113852943955,0.1635536660332217,0.0,-1.70553745201305,4123806697.4837737,1,2025-01-03 17:27:40,17,4,3,1,0,0,0,"192.168.1.31 insert into antripoli values('00001','U0012','1','2025/01/03/000052')",82,-0.6153500407692429,192.168.1.31,31,50.4,3,4.0,0.0,2025-01-03 17:00:00,1,0
2025-01-03 17:22:04,8.0,192.168.1.19 insert into rawat_jl_pr values(|2025/01/03/000050|RJ24578|00008|2025-01-03|17:22:04|50000.0|0.0|0.0|0.0|0.0|50000.0),INSERT,0.9284070220793392,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,0,0,-1.4813113852943955,0.1635536660332217,0.0,-1.70553745201305,4123806697.4837737,1,2025-01-03 17:22:04,17,4,3,1,0,0,0,192.168.1.19 insert into rawat_jl_pr values(|2025/01/03/000050|RJ24578|00008|2025-01-03|17:22:04|50000.0|0.0|0.0|0.0|0.0|50000.0),129,0.8176438850282641,192.168.1.19,19,50.4,3,4.0,0.0,2025-01-03 17:00:00,1,0
2025-01-03 16:28:03,8.0,"192.168.1.31 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/03/000044'",UPDATE,0.4312470253467879,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,-1,2,-1.4813113852943955,0.1635536660332217,0.0,-1.70553745201305,4398312328.249621,1,2025-01-03 16:28:03,16,4,3,1,0,0,0,"192.168.1.31 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/03/000044'",111,0.26883770068028273,192.168.1.31,31,50.4,3,4.0,0.0,2025-01-03 16:00:00,1,0
2025-01-03 17:41:31,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000207' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,0.9284070220793392,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,-1,2,0.6983787207835502,0.1635536660332217,0.0,0.4994448192528973,2982959981.3953085,1,2025-01-03 17:41:31,17,4,3,1,0,0,0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000207' and kd_bangsal='AP' and no_batch='' and no_faktur='',130,0.8481331174920409,192.168.1.6,6,628.6,3,574.0,0.0,2025-01-03 17:00:00,3,0
2025-01-03 17:41:31,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='0000801' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,0.9284070220793392,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,-1,2,0.6983787207835502,0.1635536660332217,0.0,0.4994448192528973,2982959981.3953085,1,2025-01-03 17:41:31,17,4,3,1,0,0,0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='0000801' and kd_bangsal='AP' and no_batch='' and no_faktur='',131,0.8786223499558176,192.168.1.6,6,628.6,3,574.0,0.0,2025-01-03 17:00:00,3,0
2025-01-03 08:02:35,1.0,192.168.1.31 delete from diagnosa_pasien where no_rawat=? and kd_penyakit=? |2025/01/02/000065|I11.9,DELETE,-3.5460329485136213,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,2,-1,0,-1.2611558989662184,0.1635536660332217,0.0,-0.9732806346825476,5023959156.785368,1,2025-01-03 08:02:35,8,4,3,1,0,0,0,192.168.1.31 delete from diagnosa_pasien where no_rawat=? and kd_penyakit=? |2025/01/02/000065|I11.9,100,-0.06654385642126148,192.168.1.31,31,108.8,3,10.0,0.0,2025-01-03 08:00:00,2,0
2025-01-03 17:33:48,5.0,192.168.1.28 delete from bukti_penyerahan_resep_obat where no_resep='202501030046',DELETE,0.9284070220793392,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,2,-1,0,-1.579325814139132,-6.0145541702539385,0.0,-1.976006223187995,4515953924.27276,1,2025-01-03 17:33:48,17,4,3,1,0,0,0,192.168.1.28 delete from bukti_penyerahan_resep_obat where no_resep='202501030046',82,-0.6153500407692429,192.168.1.28,28,24.4,2,88.0,0.0,2025-01-03 17:00:00,1,0
2025-01-03 09:53:56,7.0,192.168.1.6 delete from tampjurnal,DELETE,-3.0488729517810698,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,2,-1,0,0.6983787207835502,0.1635536660332217,0.0,0.4994448192528973,6021271898.658167,1,2025-01-03 09:53:56,9,4,3,1,0,0,0,192.168.1.6 delete from tampjurnal,34,-2.0788331990305267,192.168.1.6,6,628.6,3,574.0,0.0,2025-01-03 09:00:00,2,0
2025-01-03 15:33:01,8.0,"192.168.1.31 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/03/000030'",UPDATE,-0.0659129713857631,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,-1,2,-1.4813113852943955,0.1635536660332217,0.0,-1.70553745201305,4398312328.2735,1,2025-01-03 15:33:01,15,4,3,1,0,0,0,"192.168.1.31 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/03/000030'",111,0.26883770068028273,192.168.1.31,31,50.4,3,4.0,0.0,2025-01-03 15:00:00,2,0
2025-01-03 08:35:10,1.0,192.168.1.31 insert into diagnosa_pasien values(|2025/01/02/000018|Z09.8|Ralan|1|Lama),INSERT,-3.5460329485136213,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,0,0,-1.2611558989662184,0.1635536660332217,0.0,-0.9732806346825476,8831499359.369904,1,2025-01-03 08:35:10,8,4,3,1,0,0,0,192.168.1.31 insert into diagnosa_pasien values(|2025/01/02/000018|Z09.8|Ralan|1|Lama),86,-0.4933931109141359,192.168.1.31,31,108.8,3,10.0,0.0,2025-01-03 08:00:00,2,0
2025-01-03 15:08:10,5.0,"192.168.1.28 insert into antriapotek3 values('202501030008','1','2025/01/03/000012')",INSERT,-0.0659129713857631,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,0,0,-1.579325814139132,-6.0145541702539385,0.0,-1.976006223187995,4874451661.752888,1,2025-01-03 15:08:10,15,4,3,1,0,0,0,"192.168.1.28 insert into antriapotek3 values('202501030008','1','2025/01/03/000012')",84,-0.5543715758416894,192.168.1.28,28,24.4,2,88.0,0.0,2025-01-03 15:00:00,1,0
2025-01-03 14:30:18,5.0,"192.168.1.28 insert into antriapotek3 values('202501030005','1','2025/01/03/000001')",INSERT,-0.5630729681183143,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,0,0,-1.579325814139132,-6.0145541702539385,0.0,-1.976006223187995,1624817221.5046022,1,2025-01-03 14:30:18,14,4,3,1,0,0,0,"192.168.1.28 insert into antriapotek3 values('202501030005','1','2025/01/03/000001')",84,-0.5543715758416894,192.168.1.28,28,24.4,2,88.0,0.0,2025-01-03 14:00:00,2,0
2025-01-03 17:26:45,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000336' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,0.9284070220793392,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,-1,2,0.6983787207835502,0.1635536660332217,0.0,0.4994448192528973,2982959981.3953085,1,2025-01-03 17:26:45,17,4,3,1,0,0,0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000336' and kd_bangsal='AP' and no_batch='' and no_faktur='',130,0.8481331174920409,192.168.1.6,6,628.6,3,574.0,0.0,2025-01-03 17:00:00,3,0
2025-01-03 15:29:58,8.0,192.168.1.31 delete from antrilabpk2,DELETE,-0.0659129713857631,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,2,-1,0,-1.4813113852943955,0.1635536660332217,0.0,-1.70553745201305,5711227039.549656,1,2025-01-03 15:29:58,15,4,3,1,0,0,0,192.168.1.31 delete from antrilabpk2,36,-2.0178547341029733,192.168.1.31,31,50.4,3,4.0,0.0,2025-01-03 15:00:00,2,0
2025-01-03 17:11:02,10.0,"192.168.1.7 insert ignore into kelurahan values(?,?) |0|-",INSERT,0.9284070220793392,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,0,0,-1.499406356773424,0.1635536660332217,0.0,1.5564595321665646,7526589873.072708,1,2025-01-03 17:11:02,17,4,3,1,0,0,0,"192.168.1.7 insert ignore into kelurahan values(?,?) |0|-",57,-1.3775808523636615,192.168.1.7,7,45.6,3,46.0,0.0,2025-01-03 17:00:00,1,0
2025-01-03 15:16:04,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000005' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,-0.0659129713857631,0.78886087020759,0.0,-0.6928641282414328,0.0,-0.5881981056534039,0.0,0,-1,2,0.6983787207835502,0.1635536660332217,0.0,0.4994448192528973,3977279974.860408,1,2025-01-03 15:16:04,15,4,3,1,0,0,0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000005' and kd_bangsal='AP' and no_batch='' and no_faktur='',130,0.8481331174920409,192.168.1.6,6,628.6,3,574.0,0.0,2025-01-03 15:00:00,2,0
2025-01-04 13:29:08,8.0,"192.168.1.35 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/04/000015'",UPDATE,-1.0602329648508655,1.291175214423516,0.0,-0.1323502117158939,0.0,1.7001074814566823,0.0,0,-1,2,-1.4813113852943955,0.1635536660332217,0.0,-1.70553745201305,1988639987.9302044,1,2025-01-04 13:29:08,13,5,4,1,0,1,0,"192.168.1.35 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/04/000015'",111,0.26883770068028273,192.168.1.35,35,50.4,3,4.0,0.0,2025-01-04 13:00:00,4,0
